16000,676239,235161,453991,33625
16000,684026,235500,467156,31678
16000,677485,236094,471278,31130
16000,679499,236596,478185,30890
16000,682837,236371,480366,36678
16000,683524,235663,458692,31013
16000,681916,236386,479857,30972
16000,677542,236009,470872,32541
16000,677636,237338,516437,31284
16000,680015,236174,517527,32654
16000,679507,236032,477258,31980
16000,680321,236188,476079,32251
16000,680502,237148,500731,34805
16000,686136,235609,456889,31719
16000,676203,236628,483453,31405
16000,682086,237040,498579,32714
16000,683633,236711,495151,31395
16000,682148,236515,476476,31544
16000,685014,236989,496633,31924
16000,675883,236168,472469,31361
16000,676226,235965,471746,32854
16000,680314,235699,461582,31110
16000,680074,235997,476938,31204
16000,679982,237521,498784,31527
16000,682422,236466,472754,31493
16000,686858,236389,473863,31217
16000,680472,236552,483220,32500
16000,680018,236827,495404,30987
16000,681788,237576,501839,31037
30000,1269455,233709,529180,32164
30000,1269751,233945,530277,31623
30000,1282766,232849,518588,36117
30000,1272316,233639,531088,31603
30000,1275898,233513,527655,31849
30000,1272810,232568,511614,31483
30000,1277508,233112,516807,31228
30000,1272629,232973,514089,30654
30000,1275095,232895,552471,30641
30000,1271337,233899,659533,38894
30000,1274763,234094,530165,31813
30000,1273879,233192,531432,32163
30000,1277357,233209,521384,33057
30000,1276619,232251,519141,31218
30000,1281585,232895,515730,31311
30000,1273662,232566,517882,31987
30000,1274283,233431,521224,32383
30000,1278755,233173,521718,31318
30000,1278192,232941,520679,31433
30000,1282426,233383,514360,31351
30000,1275141,233197,523244,31882
30000,1278771,233072,511025,31869
30000,1274808,232496,510533,31601
30000,1272875,232367,510808,31547
30000,1278578,233291,523953,31402
30000,1279334,234316,532166,31599
30000,1284229,233303,521538,32000
30000,1277417,232221,512778,31467
30000,1280075,233378,524139,31693
30000,1273672,233074,518267,31762
50000,2121628,227536,501817,31406
50000,2111652,228848,507806,31459
50000,2133817,228053,507673,34513
50000,2120981,228907,510274,31790
50000,2128702,227973,505490,33317
50000,2120303,228312,508575,31620
50000,2127330,229288,511898,31488
50000,2118603,229900,517534,32116
50000,2124438,230250,522760,32699
50000,2124410,227669,505545,31665
50000,2120372,229400,512641,31236
50000,2129492,228277,504900,31961
50000,2135734,227863,505249,31312
50000,2129685,227324,508871,33336
50000,2132371,228520,511595,31928
50000,2120344,229365,512013,31360
50000,2126339,229160,514589,31562
50000,2126418,227296,500164,31385
50000,2128239,229603,513220,31686
50000,2129699,228790,522440,32437
50000,2123260,228670,511609,31498
50000,2131536,227224,503752,31128
50000,2126066,231360,519298,31620
50000,2123794,228441,515372,31237
50000,2133818,228029,507067,31064
50000,2128868,229556,509876,31616
50000,2138192,228792,505714,31478
50000,2128776,228053,504678,31990
50000,2126488,231014,525632,31487
50000,2125228,227424,495497,31662
100000,4249105,217068,358829,31407
100000,4235228,216581,356154,31337
100000,4256794,217717,361481,31191
100000,4244279,216713,355194,30918
100000,4245096,217059,357403,31106
100000,4238607,216073,351886,31473
100000,4258262,219304,362242,31642
100000,4248128,216694,354566,31671
100000,4250358,216501,357842,31391
100000,4251183,221507,371422,31683
100000,4246222,216497,355903,30809
100000,4257356,218430,354818,31939
100000,4256269,215591,360176,30913
100000,4257742,219705,367571,31625
100000,4262718,218405,364659,30858
100000,4243981,217963,362361,31257
100000,4251257,216512,355358,32919
100000,4249403,215201,350172,30731
100000,4257651,218714,363068,31455
100000,4262685,218805,359444,31578
100000,4245123,220735,366067,31006
100000,4255391,217771,362658,32409
100000,4256364,216013,393285,40411
100000,4249461,217828,385392,53602
100000,4258895,219000,385027,32214
100000,4264071,217627,358752,31260
100000,4265068,217697,364567,30999
100000,4253786,215367,356231,31586
100000,4251316,218988,364096,31463
100000,4249029,218165,363046,30987
