100,4196,3640,420053,272
100,4531,4168,437972,309
100,4034,3664,418453,269
100,4052,4144,450473,326
100,4410,3880,433797,281
200,8368,8024,553053,705
200,8652,7376,540065,624
200,8545,7832,541713,686
200,8752,7376,538075,657
200,8959,7424,534896,637
200,8664,7136,534305,658
200,8399,7520,539491,650
200,8644,8024,543614,670
200,8136,7208,531784,634
200,8298,7088,524544,681
200,9217,7616,539413,719
200,9045,7064,527821,660
200,9000,7544,537246,686
200,8190,6920,525862,610
200,8814,7832,549724,655
200,8456,7328,532810,646
200,8489,7952,546344,661
200,8604,8288,557538,712
200,8781,7352,533633,614
200,8534,7760,543956,642
200,8333,7568,539812,661
200,8553,7880,546833,692
200,8338,7664,537713,614
200,8948,7448,539553,695
200,8491,7280,540786,596
200,8220,8144,554991,616
200,8734,7616,538046,740
200,8291,7472,535119,733
200,8529,8192,550797,633
200,8658,8384,562695,697
400,16656,15136,656689,1352
400,17155,13984,639078,1367
400,16929,14392,650629,1331
400,17156,16048,667182,1447
400,16841,13744,634617,1288
400,16891,14152,675528,1213
400,16961,14944,798103,1597
400,17082,15376,666890,1376
400,16229,15136,665320,1368
400,17177,14704,659428,1390
400,17250,15616,649218,1210
400,17744,14200,646382,1356
400,17611,15064,655943,1321
400,16305,14920,658312,1355
400,16844,15208,658791,1440
400,16781,14944,659103,1434
400,17246,14944,647947,1320
400,17408,14704,647427,1307
400,18029,14800,651550,1382
400,17448,15280,654150,1427
400,16664,15232,664702,1418
400,17408,15016,689817,1413
400,16946,15568,667166,1460
400,17835,14872,657408,1325
400,16759,15664,671721,1426
400,16790,14848,653858,1373
400,17411,14680,682657,1510
400,16900,14320,655988,1393
400,17315,14824,662365,1409
400,17242,14584,649395,1374
700,29719,25072,747614,2394
700,29829,25888,751078,2572
700,29988,25384,748414,2441
700,30257,26056,757340,2559
700,29830,26776,763269,2611
700,29223,27064,758947,2584
700,29888,25480,750342,2776
700,29546,26704,771340,2409
700,28423,25528,748578,2574
700,29993,26464,762351,2541
700,30168,26656,757175,2569
700,30511,25624,759668,2587
700,30236,26728,792144,2640
700,28613,25984,750500,2550
700,29976,27064,783056,2563
700,29426,26632,759298,2650
700,29642,25096,758351,2627
700,30606,25960,752776,2462
700,30215,25552,752104,2605
700,31064,25648,753672,2577
700,29162,26560,762940,2554
700,30247,25696,746471,2536
700,29548,25480,749393,2551
700,30663,26080,754007,2690
700,30439,26512,758340,2604
700,29661,25624,751970,2575
700,30653,25144,765147,2559
700,29290,26704,759645,2571
700,30379,26872,765711,2480
700,30404,26704,759592,2613
1000,42003,36904,826908,3701
1000,41694,35704,809731,3651
1000,42582,37720,819056,3352
1000,42812,36136,807753,3462
1000,42629,36472,814590,3466
1000,42431,36856,824592,3646
1000,42983,37816,823770,3590
1000,42478,37768,823809,3611
1000,41431,36400,818507,3441
1000,42734,37720,824733,3692
1000,42909,37864,843933,3727
1000,43400,37456,922356,4047
1000,43065,36592,832169,3600
1000,41287,35944,820845,3648
1000,42376,37384,928028,4521
1000,41972,37072,909964,3936
1000,42508,37168,1000617,3891
1000,44062,36232,850731,3816
1000,42910,39496,940602,3749
1000,44800,36640,987687,3688
1000,41603,36808,823591,3508
1000,42943,36928,823676,3467
1000,42098,38656,829975,3568
1000,43530,38440,832787,3737
1000,43671,37240,829188,3569
1000,42064,36472,824194,3412
1000,43242,36952,825640,3596
1000,42121,38776,830451,3720
1000,43166,37744,831265,3543
1000,43465,37336,820993,3588
1400,58552,53024,882135,5106
1400,58235,52232,883027,5374
1400,58425,52280,885191,5287
1400,59132,52424,886488,5026
1400,59630,50240,874760,4883
1400,59184,52208,885930,5018
1400,60001,50576,907277,5347
1400,59467,52136,1011495,5657
1400,58776,52568,879419,5217
1400,59565,51392,888698,5388
1400,59746,53024,890314,5262
1400,59977,52832,893345,5130
1400,59900,52400,880543,5015
1400,58506,50288,881648,5033
1400,60072,52568,888994,5042
1400,58507,51368,882283,5084
1400,59712,51656,891127,5275
1400,61613,52280,888027,5410
1400,60171,51272,880890,5086
1400,62061,52640,909676,5128
1400,58503,51968,880473,5250
1400,60577,52760,898239,5078
1400,59536,51656,887220,5240
1400,60991,54560,902637,5361
1400,60996,51080,876058,4965
1400,58978,52544,902924,5118
1400,59885,51176,882379,5176
1400,59650,52688,894730,5450
1400,60090,51680,875488,5144
1400,59985,52928,884838,5065
2500,105693,91552,1010417,9426
2500,105485,92992,994019,9079
2500,105897,91000,1005192,9212
2500,104292,92536,990589,8966
2500,106580,93112,987605,9046
2500,106209,89824,989851,9280
2500,105959,90136,980584,9381
2500,105739,89968,983191,8850
2500,105500,91888,987190,9798
2500,105187,91384,977517,9304
2500,106129,93184,986441,9140
2500,106146,91960,995854,9282
2500,104846,91264,991266,9346
2500,105486,92656,1013391,9223
2500,107804,91816,977317,9083
2500,105675,91216,989684,9246
2500,107281,94024,999346,9109
2500,107906,91840,988818,9661
2500,106950,91048,986313,9247
